"stations"
"[('Eichenau (Oberbay)',8020360,'DE')]"
"[('Zeuthen',8085794,'DE')]"
"[('Hagen-Heubing',8008041,'DE')]"
"[('Dalen',8400161,'NL')]"
"[('Hennigsdorf (Berlin)',8003544,'DE')]"
"[('Gera-Langenberg',8016697,'DE')]"
"[('Lette (Kr Coesfeld)',8021117,'DE')]"
"[('Gien',8768429,'FR')]"
"[('Nordhausen-Altentor',8059819,'DE')]"
"[('Cerveteri Necropoli',8314503,'IT')]"
"[('Hope (Clwyd)',7024320,'GB')]"
"[('Ilfeld Bad',8059836,'DE')]"
"[('Knittlingen-Kleinvillars',8065446,'DE')]"
"[('Vigone',8300542,'IT')]"
"[('Pierantonio',8335194,'IT')]"
"[('Borgo Vercelli',8300246,'IT')]"
"[('Sehlem (Kr Wittlich)',8025137,'DE')]"
"[('Gießen Erdkauter Weg',8011591,'DE')]"
"[('Oschatz',8006237,'DE')]"
"[('Conselice',8305950,'IT')]"
"[('Sagunt',7165200,'ES')]"
"[('Baitz',8003409,'DE')]"
"[('Séverac Rue de la Gare',8746311,'FR')]"
"[('Alviano',8308206,'IT')]"
"[('St-Martory',8761110,'FR')]"
"[('Hörden',8014255,'DE')]"
"[('Castronovo di Sicilia',8312206,'IT')]"
"[('Niedererbach',8019657,'DE')]"
"[('St-Hilaire',8729753,'FR')]"
"[('Faulquemont',8719335,'FR')]"
"[('Karlovy Vary',5475875,'CZ')]"
"[('Venere',8743512,'FR')]"
"[('Foncouverte',8744281,'FR')]"
"[('Elxleben',8016685,'DE')]"
"[('Champagné',8739627,'FR')]"
"[('Loix Château d’eau',8769892,'FR')]"
"[('Bylnice',5433535,'CZ')]"
"[('Tánger Med-Barco',7199124,'MA')]"
"[('Niš',7212551,'RS')]"
"[('Valenza',8300041,'IT')]"
"[('Scherfede',8008505,'DE')]"
"[('Ligny-St-Flochel',8734231,'FR')]"
"[('Eckersmühlen',8022383,'DE')]"
"[('Riscle',8767107,'FR')]"
"[('Ore',7050210,'GB')]"
"[('Tampere asema',1000160,'FI')]"
"[('Elsterberg',8016723,'DE')]"
"[('Schafbrücke',8025467,'DE')]"
"[('Lussac-les-Châteaux',8757584,'FR')]"
"[('Cassis',8775177,'FR')]"
"[('Penryn',7035250,'GB')]"
"[('Terrenove',8312108,'IT')]"
"[('Neckargerach',8014124,'DE')]"
"[('München-Aubing',8020362,'DE')]"
"[('Ehningen (b Böblingen)',8029391,'DE')]"
"[('Gundershoffen',8721322,'FR')]"
"[('Vipiteno/Sterzing',8302006,'IT')]"
"[('Dreieich-Sprendlingen',8011287,'DE')]"
"[('Locheilside',7088300,'GB')]"
"[('Racecourt',8714603,'FR')]"
"[('Paredes de Nava',7115004,'ES')]"
"[('Salerno Stadio Arechi-San Leonardo',8309839,'IT')]"
"[('Lorsch',8011256,'DE')]"
"[('Wichelen',8893534,'BE')]"
"[('Obstfelderschmiede',8016298,'DE')]"
"[('Le Perray',8739329,'FR')]"
"[('Brørup St.',8600222,'DK')]"
"[('Serino',8309515,'IT')]"
"[('La Jonchère',8759233,'FR')]"
"[('Brixlegg',8101174,'AT')]"
"[('Hampton Wick',7055890,'GB')]"
"[('Crucoli',8311819,'IT')]"
"[('Freiburg West',8014354,'DE')]"
"[('Lavaur Centre',8716580,'FR')]"
"[('Tielt',8892254,'BE')]"
"[('Roitzsch (Bitterf)',8023149,'DE')]"
"[('Bruges',8758173,'FR')]"
"[('Suderburg',8013627,'DE')]"
"[('Eläinpuisto-Zoo',1000623,'FI')]"
"[('Niederfinow',8028242,'DE')]"
"[('Torino Lingotto',8300452,'IT')]"
"[('Arbo',7122106,'ES')]"
"[('Chelles – Gournay',8711611,'FR')]"
"[('Letovice',5434725,'CZ')]"
"[('St-Avre – La Chambre',8774130,'FR')]"
"[('Marvejols',8778328,'FR')]"
"[('Montaigut',8759767,'FR')]"
"[('Le Mans – Hôpital-Université',8774387,'FR')]"
"[('Röt',8014269,'DE')]"
"[('Featherstone',7085440,'GB')]"
"[('Winsen (Luhe)',8001179,'DE')]"
"[('Chappel & Wakes Colne',7070510,'GB')]"
"[('Langlau',8022407,'DE')]"
"[('Hochstetten',8040619,'DE')]"
"[('Donzère',8776429,'FR')]"
"[('Vachdorf',8016217,'DE')]"
"[('Saltburn',7079510,'GB')]"
"[('Lesparre',8758131,'FR')]"
"[('Ziltendorf',8003179,'DE')]"
"[('Cambrai',8734552,'FR')]"
"[('Wallwitz (Saalkr)',8023113,'DE')]"
"[('Offenburg Kreisschulzentrum',8063797,'DE')]"
"[('Lycée Henri Sellier',8798871,'FR')]"
"[('Trégonneau – Squiffiec',8747381,'FR')]"
"[('Giarole',8300316,'IT')]"
"[('Porth',7038700,'GB')]"
"[('Melsungen',8005406,'DE')]"
"[('Ashburys',7029410,'GB')]"
"[('Gerlenhofen',8002234,'DE')]"
"[('Eca Nasago',8300926,'IT')]"
"[('Maresquel',8731720,'FR')]"
"[('Frodsham',7022840,'GB')]"
"[('Maniago',8303084,'IT')]"
"[('Northallerton',7079960,'GB')]"
"[('Casteljaloux HLM',8746547,'FR')]"
"[('Norderstedt Mitte',8059303,'DE')]"
"[('Rothenburg ob der Tauber',8022698,'DE')]"
"[('Bruxelles-Central',8813003,'BE')]"
"[('Pontanevaux',8772572,'FR')]"
"[('Rubiera',8305031,'IT')]"
"[('Pegognaga',8332302,'IT')]"
"[('Röslau',8026058,'DE')]"
"[('St-Hilaire-la-Gravelle',8730976,'FR')]"
"[('Acate',8312409,'IT')]"
"[('Le Creusot Lycée Jaurès',8747877,'FR')]"
"[('Hebertshausen',8020453,'DE')]"
"[('Caracenilla',7166012,'ES')]"
"[('Peronnas',8768856,'FR')]"
"[('Wahlbach (Kr Siegen)',8011597,'DE')]"
"[('Pfronten-Weißbach',8002323,'DE')]"
"[('Bourg-St-Maurice',8774179,'FR')]"
"[('Bayford',7060060,'GB')]"
"[('Keitum',8001581,'DE')]"
"[('Travedona-Biandronno',8301142,'IT')]"
"[('Aviapolis',1001331,'FI')]"
"[('Lipova Lázně',5434052,'CZ')]"
"[('Meols',7022540,'GB')]"
"[('Wissen (Sieg)',8019647,'DE')]"
"[('Holyhead',7024370,'GB')]"
"[('Ospedalicchio',8307012,'IT')]"
"[('Busenbach',8040603,'DE')]"
"[('Neufahrn (b Freising)',8020489,'DE')]"
"[('Commercy',8717525,'FR')]"
"[('Perugia Capitini',8307020,'IT')]"
"[('Stalden-Saas',8501683,'CH')]"
"[('Bromley North',7050960,'GB')]"
"[('Contursi Terme',8309826,'IT')]"
"[('Číčenice',5473352,'CZ')]"
"[('Ferreruela de Tabara',7131106,'ES')]"
"[('Bègles',8758180,'FR')]"
"[('Chiche',8748908,'FR')]"
"[('Wareham',7059590,'GB')]"
"[('Fuente De La Mora',7198003,'ES')]"
"[('Emmendingen',8014331,'DE')]"
"[('Chessington South',7055540,'GB')]"
"[('Rouvroy-sur-Marne',8733819,'FR')]"
"[('Schwenningen (Bay)',8002074,'DE')]"
"[('Ikast St.',8600273,'DK')]"
"[('Thurso',7086770,'GB')]"
"[('Evires',8774626,'FR')]"
"[('Laferté-sur-Amance',8714216,'FR')]"
"[('Zwotental',8059028,'DE')]"
"[('Pailhes Mairie',8744397,'FR')]"
"[('Rozoy-sur-Serre Salle des Fêtes',8758871,'FR')]"
"[('Bolquère-Eyne',8778480,'FR')]"
"[('L’Asse',8501069,'CH')]"
"[('Colegio',7105477,'ES')]"
"[('Idegem',8895729,'BE')]"
"[('Dresden Industriegelände',8006214,'DE')]"
"[('Unnau-Korb',8019537,'DE')]"
"[('Egling',8002152,'DE')]"
"[('Pétange',8200930,'LU')]"
"[('Shildon',7078930,'GB')]"
"[('Guimorcondo',7110302,'ES')]"
"[('Alsdorf-Busch',8085628,'DE')]"
"[('Halte de Fontanil–Lycée de Drap',8756514,'FR')]"
"[('Ulbersdorf',8006059,'DE')]"
"[('Wihr-au-Val – Soultzbach',8718237,'FR')]"
"[('Visé',8846201,'BE')]"
"[('Ernsthausen',8005313,'DE')]"
"[('Hoerdt',8721368,'FR')]"
"[('Beroun',5473074,'CZ')]"
"[('Wijchen',8400710,'NL')]"
"[('Gimigliano',8354225,'IT')]"
"[('Mühlenbeck-Mönchmühle',8003565,'DE')]"
"[('Sechtem',8015483,'DE')]"
"[('Altenstadt (Iller)',8002242,'DE')]"
"[('Furze Platt',7031440,'GB')]"
"[('Kohlstetten',8029275,'DE')]"
"[('St-Affrique-les-Montagnes',8744904,'FR')]"
"[('Quistello',8332304,'IT')]"
"[('Roccapietra',8300101,'IT')]"
"[('Lubin Górniczy',5105328,'PL')]"
"[('Hamburg Mittlerer Landweg',8001064,'DE')]"
"[('Chiusa/Klausen',8302017,'IT')]"
"[('Schortens-Heidmühle',8021667,'DE')]"
"[('Ordes',7131415,'ES')]"
"[('Claveisolles',8772188,'FR')]"
"[('Dachstein',8721455,'FR')]"
"[('Wilhermsdorf',8022492,'DE')]"
"[('Budrio Centro',8327209,'IT')]"
"[('Pinerolo Olimpica',8300082,'IT')]"
"[('Ponte Valleceppi',8335175,'IT')]"
"[('Sale Langhe',8300743,'IT')]"
"[('Putbus',8048535,'DE')]"
"[('Vilar Formoso',9445460,'PT')]"
"[('Tiverton Parkway',7034740,'GB')]"
"[('Frébécourt',8714807,'FR')]"
"[('Carshalton',7054050,'GB')]"
"[('Ahaus',8021123,'DE')]"
"[('Nyborg St.',8600518,'DK')]"
"[('Abbiategrasso',8301062,'IT')]"
"[('Bomal',8864469,'BE')]"
"[('Gardanne',8775142,'FR')]"
"[('Gerlachsheim',8029756,'DE')]"
"[('Champagne-sur-Oise',8727651,'FR')]"
"[('Bergisch Gladbach',8015639,'DE')]"
"[('Amsterdam Holendrecht',8400231,'NL')]"
"[('Buzançais Croissant',8764405,'FR')]"
"[('Eidsvoll',7600216,'NO')]"
"[('Olonne-sur-Mer',8748643,'FR')]"
"[('Tábor',5473622,'CZ')]"
"[('Dreieich-Offenthal',8011290,'DE')]"
"[('Vievola',8775689,'FR')]"
"[('Plémet',8733807,'FR')]"
"[('Barcelona Plaça de Catalunya',7178805,'ES')]"
"[('Ghivizzano-Coreglia',8306306,'IT')]"
"[('Netzschkau',8006706,'DE')]"
"[('Berg (Pfalz)',8064615,'DE')]"
"[('Seamer',7081780,'GB')]"
"[('Colmar St-Joseph',8718122,'FR')]"
"[('Golling-Abtenau',8101128,'AT')]"
"[('Cassine',8300864,'IT')]"
"[('Pesaro',8307104,'IT')]"
"[('Thaleischweiler-Fröschen',8019748,'DE')]"
"[('Holzhausen-Heddinghausen',8021500,'DE')]"
"[('Tropea',8311760,'IT')]"
"[('Fügen-Hart im Zillertal',8182206,'AT')]"
"[('Bremen Mühlenstraße',8088636,'DE')]"
"[('Martins Heron',7056920,'GB')]"
"[('Paese',8302540,'IT')]"
"[('Forchheim (b Karlsruhe)',8014234,'DE')]"
"[('Thivet',8740281,'FR')]"
"[('Frechen-Königsdorf',8015325,'DE')]"
"[('Mainz-Marienborn',8019269,'DE')]"
"[('Neufchâteau Hôpital',8740574,'FR')]"
"[('Ashton-Under-Lyne',7027900,'GB')]"
"[('Laifour',8717207,'FR')]"
"[('Welwyn Garden City',7061830,'GB')]"
"[('Aspach-le-Haut',8767414,'FR')]"
"[('Salies-du-Salat',8761880,'FR')]"
"[('Farnborough Main',7055210,'GB')]"
"[('Ekeren',8821071,'BE')]"
"[('Bentham',7026760,'GB')]"
"[('Carignan',8717235,'FR')]"
"[('Lanveoc',8782517,'FR')]"
"[('Madrid-Nuevos Ministerios',7118002,'ES')]"
"[('Hone-Bard',8300147,'IT')]"
"[('Berlin-Pankow',8085785,'DE')]"
"[('Roth',8022379,'DE')]"
"[('Wigton',7020980,'GB')]"
"[('Aguilar de Segarra',7178505,'ES')]"
"[('Ariza',7170500,'ES')]"
"[('Serravalle all’Adige',8302048,'IT')]"
"[('Petit-Laval',8741824,'FR')]"
"[('El Casar',7160109,'ES')]"
"[('Slavičín',5436075,'CZ')]"
"[('Goppenstein',8507474,'CH')]"
"[('Zlin-Prstne',5433785,'CZ')]"
"[('Ovada Nord',8304007,'IT')]"
"[('Grandchamp',8714321,'FR')]"
"[('Entringen',8029330,'DE')]"
"[('Giat',8764188,'FR')]"
"[('Heerenveen IJsstadion',8400301,'NL')]"
"[('Dragoni',8352010,'IT')]"
"[('Otta',7600743,'NO')]"
"[('Nuits-sous-Ravières',8771315,'FR')]"
"[('Lambarri',7105470,'ES')]"
"[('Hammerunterwiesenthal',8006936,'DE')]"
"[('Buchholz (Zauche)',8003463,'DE')]"
"[('Tillières',8739358,'FR')]"
"[('Abbadia Lariana',8301416,'IT')]"
"[('Pont-de-Lugagnan',8767486,'FR')]"
"[('Słubice',5102630,'PL')]"
"[('Toury',8754307,'FR')]"
"[('Lucy',8719212,'FR')]"
"[('Lestelle',8761111,'FR')]"
"[('Il Neto',8306424,'IT')]"
"[('Gioia del Colle',8311505,'IT')]"
"[('Ruthenbeck',8058186,'DE')]"
"[('Nidderau-Windecken',8011188,'DE')]"
"[('Saint-Véran – Beauregard',8774976,'FR')]"
"[('Příbram',5476904,'CZ')]"
"[('Elsnigk (Anh)',8024192,'DE')]"
"[('Stotzheim',8015445,'DE')]"
"[('Frankfurt-Louisa',8011095,'DE')]"
"[('Hilden',8008123,'DE')]"
"[('St-Vaast-Dieppedalle',8700971,'FR')]"
"[('Bad Lauchstädt',8023035,'DE')]"
"[('Prilep',7261815,'MK')]"
"[('St Egidien',8006634,'DE')]"
"[('Merxheim',8718272,'FR')]"
"[('Stava/Staben',8323011,'IT')]"
"[('Condé-sur-Huisne',8739428,'FR')]"
"[('Bergen (Oberbay)',8020143,'DE')]"
"[('Beasdale',7088220,'GB')]"
"[('Branchton',7099380,'GB')]"
"[('Beniganim',7169002,'ES')]"
"[('New Mills Central',7029740,'GB')]"
"[('North Sheen',7056010,'GB')]"
"[('Torre-Pacheco',7161304,'ES')]"
"[('Argelès-sur-Mer',8778423,'FR')]"
"[('Sternhaus-Haferfeld',8059830,'DE')]"
"[('South Gyle',7093180,'GB')]"
"[('St-Martin-du-Mont',8774311,'FR')]"
"[('Bourgtheroulde-Thuit-Hébert',8741532,'FR')]"
"[('Burgsinn',8022598,'DE')]"
"[('Penshurst',7054770,'GB')]"
"[('Håreina',7602360,'NO')]"
"[('Zollhaus-Petersthal',8002317,'DE')]"
"[('Ceintrey',8714157,'FR')]"
"[('Los Ángeles de San Rafael',7112011,'ES')]"
"[('Werneuchen',8003249,'DE')]"
"[('Bébing',8711769,'FR')]"
"[('Martiel Mairie',8744265,'FR')]"
"[('Benaojan-Montejaque',7155010,'ES')]"
"[('Osimo-Castelfidardo',8307502,'IT')]"
"[('Le Haut-Banc',8731668,'FR')]"
"[('Rehainviller',8711713,'FR')]"
"[('Neuilly-St-Front',8711668,'FR')]"
"[('Pierrelaye',8727609,'FR')]"
"[('Arriondas',7105543,'ES')]"
"[('Rhosneigr',7025440,'GB')]"
"[('Piteccio',8305116,'IT')]"
"[('Calatorao',7170701,'ES')]"
"[('Surgères',8748522,'FR')]"
"[('Höchst Hetschbach',8011382,'DE')]"
"[('Woincourt',8731751,'FR')]"
"[('Mataró',7179500,'ES')]"
"[('Rapperswil',8503110,'CH')]"
"[('Agen Université',8758987,'FR')]"
"[('Terno',8301504,'IT')]"
"[('Clermont-Créans Centre',8735862,'FR')]"
"[('Fanna-Cavasso',8303083,'IT')]"
"[('Bassecourt',8500122,'CH')]"
"[('Ire-le-Sec',8719324,'FR')]"
"[('Kenton Station',7013990,'GB')]"
"[('Kapellen-Drusweiler',8024996,'DE')]"
"[('Liestal',8500023,'CH')]"
"[('Hohenems',8102327,'AT')]"
"[('Götz',8024021,'DE')]"
"[('Monceaux-le-Comte',8773497,'FR')]"
"[('Kotkan satama',1000644,'FI')]"
"[('Ruisbroek',8814365,'BE')]"
"[('St-Michel-sur-Orge',8754520,'FR')]"
"[('Les Mureaux',8738668,'FR')]"
"[('Costigliole Saluzzo',8300702,'IT')]"
"[('Henfenfeld',8022328,'DE')]"
"[('Albano Laziale',8308704,'IT')]"
"[('Cavalleggeri Aosta',8309113,'IT')]"
"[('Domancy',8774646,'FR')]"
"[('Aldealengua',7134014,'ES')]"
"[('Bundenthal-Rumbach',8019672,'DE')]"
"[('Dunblane',7087130,'GB')]"
"[('Foug',8714103,'FR')]"
"[('Ramsenthal',8022246,'DE')]"
"[('Terrassa Estació del Nord',7178700,'ES')]"
"[('Cavaillon',8776550,'FR')]"
"[('Warszawa Gdańska',5103610,'PL')]"
"[('Santa Vittoria',8300822,'IT')]"
"[('Glaisdale',7079210,'GB')]"
"[('Weil im Schönbuch Untere Halde',8042809,'DE')]"
"[('Buchbrunn-Mainstockheim',8022528,'DE')]"
"[('Pas-des-Lanciers',8775328,'FR')]"
"[('Villefranque (Pyrénées Atlantiques)',8767361,'FR')]"
"[('Montelupo-Capraia',8306511,'IT')]"
"[('Rumeln',8015114,'DE')]"
"[('Castelplanio-Cupramontana',8307204,'IT')]"
"[('Völklingen',8025366,'DE')]"
"[('Achanalt',7086000,'GB')]"
"[('Worthing',7052790,'GB')]"
"[('Rosoy-sur-Amance',8711728,'FR')]"
"[('Stuttgart-Bad Cannstatt',8029041,'DE')]"
"[('Luhačovice',5434755,'CZ')]"
"[('Drahotuse',5433472,'CZ')]"
"[('Hohenlimburg',8008292,'DE')]"
"[('Bischtroff-sur-Sarre',8721543,'FR')]"
"[('Granollers Canovelles',7177006,'ES')]"
"[('Koprivnica',7873160,'HR')]"
"[('Capralba',8301603,'IT')]"
"[('Porz (Rhein)',8015568,'DE')]"
"[('Nürnberg-Reichelsdorf',8022372,'DE')]"
"[('Loudéac Aire de covoiturage',8756294,'FR')]"
"[('Cluny',8772534,'FR')]"
"[('Nogent-sur-Seine',8711819,'FR')]"
"[('Haybes',8717210,'FR')]"
"[('Oberrohn',8016128,'DE')]"
"[('Koivuhovi',1000675,'FI')]"
"[('Miskolc Tiszai pu',5511387,'HU')]"
"[('Landres',8714718,'FR')]"
"[('Oloron-Ste-Marie',8767272,'FR')]"
"[('Graulhet Place Jourdain',8744308,'FR')]"
"[('Landshut (Bay) Süd',8026367,'DE')]"
"[('Lauffen (Neckar)',8029614,'DE')]"
"[('Mallaig',7088310,'GB')]"
"[('Shiplake',7031500,'GB')]"
"[('Nohen',8025283,'DE')]"
"[('Rosenberg (Baden)',8029745,'DE')]"
"[('Funo Centergross',8305727,'IT')]"
"[('Audley End',7070170,'GB')]"
"[('Montbrun',8761359,'FR')]"
"[('Frankfurt (Oder) (Gr)',8009853,'DE')]"
"[('Mervans',8771370,'FR')]"
"[('Oberwesel KD',8079922,'DE')]"
"[('Rijeka',7875560,'HR')]"
"[('Lathen',8021081,'DE')]"
"[('Karpfham',8026520,'DE')]"
"[('Gießen Licher Str',8011427,'DE')]"
"[('Herbolzheim (Jagst)',8029640,'DE')]"
"[('Mitry – Claye',8727152,'FR')]"
"[('Moskva Leningradski',2006007,'RU')]"
"[('Abererch',7044400,'GB')]"
"[('Colloto',7105505,'ES')]"
"[('Enghien',8883311,'BE')]"
"[('Valmondois',8727653,'FR')]"
"[('Amsterdam Lelylaan',8400079,'NL')]"
"[('Calamonte',7140002,'ES')]"
"[('Biedenkopf-Schulzentrum',8062405,'DE')]"
"[('Hofgeismar',8005180,'DE')]"
"[('Barakaldo',7113400,'ES')]"
"[('Obergimpern',8050805,'DE')]"
"[('Glumsø St.',8600773,'DK')]"
"[('Schwarzkollm',8004317,'DE')]"
"[('Sömmerda',8016467,'DE')]"
"[('Marl-Sinsen',8010136,'DE')]"
"[('Eycheil',8723209,'FR')]"
"[('Borna (Leipzig)',8023532,'DE')]"
"[('Nagykanizsa',5503624,'HU')]"
"[('Rottweil Saline',8080301,'DE')]"
"[('Wölfersheim-Södel',8011388,'DE')]"
"[('Pernes-Camblain',8734255,'FR')]"
"[('Isokyrö',1000295,'FI')]"
"[('Barga-Gallicano',8306303,'IT')]"
"[('Donjeux',8714227,'FR')]"
"[('Gettenau-Bingenheim',8011398,'DE')]"
"[('Lennestadt-Meggen',8008264,'DE')]"
"[('Bruxelles-Schuman',8811916,'BE')]"
"[('Maussac le Poteau',8741788,'FR')]"
"[('Kothmaißling',8026264,'DE')]"
"[('Erdmannhausen-Rielingshausen',8029594,'DE')]"
"[('Strazeele',8728620,'FR')]"
"[('Bordesholm',8001300,'DE')]"
"[('Prestwich Metrolink',7028840,'GB')]"
"[('Lahonce',8767381,'FR')]"
"[('Luzy Ville',8750008,'FR')]"
"[('Dudweiler',8025420,'DE')]"
"[('Altengörs',8001338,'DE')]"
"[('Aluche',7135600,'ES')]"
"[('Sanfre',8300731,'IT')]"
"[('Köln Frankfurter Straße',8080777,'DE')]"
"[('Groß-Umstadt Mitte',8011371,'DE')]"
"[('Reims Maison Blanche',8717127,'FR')]"
"[('Tulle Préfecture',8741775,'FR')]"
"[('Burnside',7097670,'GB')]"
"[('Cysoing',8728678,'FR')]"
"[('Bad Herrenalb',8040618,'DE')]"
"[('Worms Brücke',8019069,'DE')]"
"[('Unterasbach',8022713,'DE')]"
"[('Třinec',5434924,'CZ')]"
"[('Ibbenbüren-Esch',8021160,'DE')]"
"[('Westenhanger',7050300,'GB')]"
"[('Magnette',8764136,'FR')]"
"[('Feldkirchen (b München)',8020083,'DE')]"
"[('Coron-de-Méricourt',8734513,'FR')]"
"[('Návojná',5433415,'CZ')]"
"[('Ailleville',8721562,'FR')]"
"[('Cisneros',7115006,'ES')]"
"[('Rackwitz (Leipzig)',8023174,'DE')]"
"[('Niederzissen',8042208,'DE')]"
"[('Bad Rappenau',8014196,'DE')]"
"[('Oxford',7031150,'GB')]"
"[('Cussy-les-Forges',8720467,'FR')]"
"[('Montgeron-Crosne',8768210,'FR')]"
"[('Schweinsdorf',8022697,'DE')]"
"[('Gossau SG',8506210,'CH')]"
"[('Kirnsulzbach',8025275,'DE')]"
"[('Halle (Saale) Hbf',8023002,'DE')]"
"[('Vleuten',8400651,'NL')]"
"[('Brunstatt',8718103,'FR')]"
"[('Neuoelsnitz',8042962,'DE')]"
"[('St-Nicolas-Aumont',8727212,'FR')]"
"[('Ladywell',7050570,'GB')]"
"[('Frankenberg (Sachs) Süd',8042957,'DE')]"
"[('Canals Église',8744784,'FR')]"
"[('Lezza-Carpesino',8325040,'IT')]"
"[('Vöcklamarkt',8101098,'AT')]"
"[('La Courneuve – Aubervilliers',8727130,'FR')]"
"[('Bergues',8728110,'FR')]"
"[('Le Moulin-des-Ponts',8774321,'FR')]"
"[('Jonchery-sur-Vesle',8717131,'FR')]"
"[('Linares-Congostinas',7115116,'ES')]"
"[('Kőbánya-Kispest',5510173,'HU')]"
"[('Le Pallet',8748142,'FR')]"
"[('Humphrey Park',7029370,'GB')]"
"[('Fladungen',8022439,'DE')]"
"[('Vennesla',7602124,'NO')]"
"[('Ste-Segrée',8731659,'FR')]"
"[('St-Bonnet-de-Rochefort',8764107,'FR')]"
"[('Seegefeld',8025936,'DE')]"
"[('Sain-Bel',8772160,'FR')]"
"[('Roye Centre',8758862,'FR')]"
"[('Aulus-les-Bains',8723215,'FR')]"
"[('Imola',8305054,'IT')]"
"[('La Tour-du-Crieu',8744873,'FR')]"
"[('Lamothe-Landerron',8758288,'FR')]"
"[('Pfarrkirchen',8026390,'DE')]"
"[('Bari Palese-Macchie',8311118,'IT')]"
"[('Gador',7156308,'ES')]"
"[('Fulwell',7055870,'GB')]"
"[('Villaverde Tarilonte',7105751,'ES')]"
"[('Castle Cary',7057030,'GB')]"
"[('Ellera-Corciano',8307003,'IT')]"
"[('Georgensgmünd',8022398,'DE')]"
"[('A Coruña-San Cristovo',7131412,'ES')]"
"[('Savigny-sur-Orge',8754523,'FR')]"
"[('Ludwigshafen (Bodensee)',8014597,'DE')]"
"[('Swineshead',7062280,'GB')]"
"[('Godo',8305904,'IT')]"
"[('Bari Villaggio del Lavoratore',8311003,'IT')]"
"[('Casale Popolo',8300179,'IT')]"
"[('Dogern',8014472,'DE')]"
"[('Arc-et-Senans',8771884,'FR')]"
"[('Clermont-Ferrand',8773400,'FR')]"
"[('Walsrode',8013674,'DE')]"
"[('Speicher',8025157,'DE')]"
"[('Frévin-Capelle',8734221,'FR')]"
"[('Gdynia Główna',5100590,'PL')]"
"[('Auerbach (Vogtl) Hp',8059002,'DE')]"
"[('Villefranche-du-Périgord',8759589,'FR')]"
"[('Emsdetten',8021062,'DE')]"
"[('Klingenberg (Main)',8022639,'DE')]"
"[('Trinita-Bene Vagienna',8300950,'IT')]"
"[('Swanscombe- George & Dragon',7051560,'GB')]"
"[('Ortigosa del Monte',7112013,'ES')]"
"[('Schwaikheim',8029573,'DE')]"
"[('La Membrolle-sur-Choisille',8757151,'FR')]"
"[('Blondefontaine',8711736,'FR')]"
"[('San Giovanni in Fiore',8354244,'IT')]"
"[('Grotte',8312372,'IT')]"
"[('Reichenau-Tamins',8509183,'CH')]"
"[('Bienenbüttel',8001171,'DE')]"
"[('Rainford',7024040,'GB')]"
"[('Cravant-Bazarnes',8768364,'FR')]"
"[('Fexhe-le-Haut-Clocher',8841467,'BE')]"
"[('Bénesse-Maremne',8767328,'FR')]"
"[('Erlangen-Bruck',8022164,'DE')]"
"[('Bagshot',7056810,'GB')]"
"[('Grub am Forst',8022811,'DE')]"
"[('Ahlbeck Grenze',8044415,'DE')]"
"[('Rostock Holbeinplatz',8027102,'DE')]"
"[('Wolverton',7013640,'GB')]"
"[('Neuffen',8051204,'DE')]"
"[('Puente Genil-Herrera',7102002,'ES')]"
"[('Hayle',7035130,'GB')]"
"[('Grafing Stadt',8020213,'DE')]"
"[('Bozzolo',8301920,'IT')]"
"[('Bourret',8746282,'FR')]"
"[('Haltern am See',8021002,'DE')]"
"[('Dornstetten',8029490,'DE')]"
"[('St Albans Abbey',7015620,'GB')]"
"[('Wiltingen (Saar)',8025358,'DE')]"
"[('Pompadour',8759466,'FR')]"
"[('Valognes',8744728,'FR')]"
"[('Bischofshofen',8101134,'AT')]"
"[('Vanzago-Pogliano',8301036,'IT')]"
"[('Borgosesia',8300104,'IT')]"
"[('Nogent-l’Artaud – Charly',8711656,'FR')]"
"[('Löwental',8029159,'DE')]"
"[('Caudrot',8758284,'FR')]"
"[('Breitendiel',8022643,'DE')]"
"[('Ciechocinek',5102155,'PL')]"
"[('Castillejo-Añover',7160202,'ES')]"
"[('Farbus',8734252,'FR')]"
"[('Großschwabhausen',8016419,'DE')]"
"[('Roanne Arsenal',8772691,'FR')]"
"[('Sommery',8741146,'FR')]"
"[('Horní Lipova',5433702,'CZ')]"
"[('Villers-Cotterêts',8727173,'FR')]"
"[('Oberaichen',8029789,'DE')]"
"[('Döggingen',8014398,'DE')]"
"[('Cangas-Bus',7199111,'ES')]"
"[('Rothau',8721472,'FR')]"
"[('Aachen Schanz',8031372,'DE')]"
"[('Steinefrenz',8019587,'DE')]"
"[('Mělník',5453018,'CZ')]"
"[('Seclin',8728651,'FR')]"
"[('Puistola',1000553,'FI')]"
"[('Pretzsch',8093244,'DE')]"
"[('Pfäffingen',8029331,'DE')]"
"[('Les Boullereaux – Champigny',8711377,'FR')]"
"[('Frankfurt-Nied',8011099,'DE')]"
"[('Llinars del Vallès',7179102,'ES')]"
"[('Gensingen-Horrweiler',8019230,'DE')]"
"[('Copertino',8341052,'IT')]"
"[('St-Maurice-de-Laques',8501594,'CH')]"
"[('Sarliève – Cournon',8773415,'FR')]"
"[('Kolkwitz Süd',8004339,'DE')]"
"[('Poperinge',8896735,'BE')]"
"[('Chateau-d’Oex',8501394,'CH')]"
"[('Water Orton',7011210,'GB')]"
"[('Algeciras',7155020,'ES')]"
"[('Doncaster',7064170,'GB')]"
"[('Dragsvik',1000167,'FI')]"
